customer_id,segment,customer_age_days,lifetime_successful_txns,lifetime_failed_txns,avg_transaction_value,risk_score,preferred_channel,contact_fatigue_score
1742,b2c_new,26,1,0,4380.39,0.0862,none,0.0
1743,b2c_new,171,9,1,596.15,0.1657,email,0.0
1744,b2b,47,1,0,53808.68,0.0789,sms,0.0
1745,b2c_returning,770,18,4,431.2,0.1359,email,0.0
1746,b2c_returning,211,4,1,1419.17,0.1417,email,0.0
1747,b2c_returning,79,4,2,565.23,0.0498,sms,0.0
1748,b2c_returning,95,2,1,2668.06,0.2474,whatsapp,0.0
1749,b2c_new,32,0,0,1111.25,0.1001,email,0.0
1750,b2c_new,66,3,1,4048.77,0.2405,email,0.0
1751,b2c_returning,449,8,0,1232.99,0.1235,whatsapp,0.0
1752,b2c_new,1341,27,8,1156.83,0.0474,whatsapp,0.0
1753,b2c_returning,346,10,3,581.1,0.0271,whatsapp,0.0
1754,b2c_returning,165,7,3,2366.76,0.1771,none,0.0
1755,b2c_new,122,5,1,2540.24,0.3807,email,0.0
1756,b2c_returning,76,1,1,3475.05,0.0832,sms,0.0
1757,b2c_new,1149,15,5,2847.46,0.0557,sms,0.0
1758,b2b,151,3,3,58258.79,0.2949,email,0.0
1759,b2b,1208,27,8,125578.67,0.3837,whatsapp,0.0
1760,b2b,630,19,9,18757.14,0.2218,email,0.0
1761,b2c_new,37,0,0,3397.86,0.0614,sms,0.0
1762,b2c_new,98,7,3,617.85,0.0709,email,0.0
1763,b2c_new,98,3,0,1302.8,0.4099,sms,0.0
1764,b2c_new,167,4,0,577.9,0.4121,whatsapp,0.0
1765,b2c_new,170,3,0,2271.14,0.2614,whatsapp,0.0
1766,b2c_new,2669,39,8,5633.65,0.0157,whatsapp,0.0
1767,b2b,68,1,0,35510.23,0.3138,email,0.0
1768,b2c_new,221,6,1,1176.86,0.2628,email,0.0
1769,b2c_new,313,8,1,2564.02,0.0739,whatsapp,0.0
1770,b2c_returning,179,4,0,2298.01,0.1695,email,0.0
1771,b2c_returning,198,7,2,2119.07,0.2563,sms,0.0
1772,b2c_returning,70,1,0,722.85,0.2517,whatsapp,0.0
1773,b2c_returning,198,5,1,4519.41,0.1982,sms,0.0
1774,b2c_returning,285,5,1,789.09,0.2995,sms,0.0
1775,b2c_returning,241,4,2,1392.45,0.0214,none,0.0
1776,b2c_returning,300,7,1,3522.55,0.3321,none,0.0
1777,b2c_returning,641,13,5,1385.96,0.2301,email,0.0
1778,b2c_new,418,7,4,1902.75,0.1012,whatsapp,0.0
1779,b2c_new,191,3,3,1957.19,0.2058,sms,0.0
1780,b2c_new,62,1,0,1885.0,0.3244,whatsapp,0.0
1781,b2c_new,104,2,1,1950.97,0.1638,sms,0.0
1782,b2c_returning,147,2,0,2090.76,0.2146,none,0.0
1783,b2c_new,225,7,4,1896.63,0.0688,whatsapp,0.0
1784,b2c_new,117,1,0,961.7,0.3418,sms,0.0
1785,b2c_new,77,2,0,608.21,0.2982,sms,0.0
1786,b2c_returning,61,1,1,3620.01,0.3587,email,0.0
1787,b2c_new,40,0,0,3737.56,0.3389,email,0.0
1788,b2c_returning,145,3,0,2279.64,0.126,sms,0.0
1789,b2c_returning,47,1,1,2266.35,0.3472,sms,0.0
1790,b2c_new,73,1,0,948.53,0.2587,whatsapp,0.0
1791,b2c_returning,126,2,3,326.53,0.447,whatsapp,0.0
1792,b2c_new,54,1,0,1512.41,0.1987,email,0.0
1793,b2c_new,253,6,2,476.94,0.134,email,0.0
1794,b2c_returning,350,5,1,2048.01,0.3493,email,0.0
1795,b2b,109,4,3,17808.77,0.2754,sms,0.0
1796,b2c_new,121,2,0,1169.4,0.042,sms,0.0
1797,b2c_returning,291,10,0,1217.38,0.2542,email,0.0
1798,b2c_new,94,2,0,890.21,0.1748,email,0.0
1799,b2c_returning,88,3,1,1856.63,0.2628,email,0.0
1800,b2c_returning,528,12,5,1758.61,0.2922,sms,0.0
1801,b2c_returning,398,11,2,881.96,0.0721,none,0.0
1802,b2c_returning,309,7,3,3409.58,0.4043,none,0.0
1803,b2c_new,414,11,6,11934.65,0.1932,sms,0.0
1804,b2c_returning,30,0,0,4139.97,0.2049,whatsapp,0.0
1805,b2c_returning,608,9,3,1665.9,0.0857,whatsapp,0.0
1806,b2c_returning,256,4,2,1652.03,0.1785,email,0.0
1807,b2c_new,447,6,3,1256.46,0.411,whatsapp,0.0
1808,b2c_new,255,1,1,1238.46,0.1818,email,0.0
1809,b2c_new,188,3,0,3520.12,0.4959,sms,0.0
1810,b2c_new,140,7,3,3629.09,0.1612,none,0.0
1811,b2c_new,250,6,0,793.83,0.058,email,0.0
1812,b2c_new,135,2,1,2326.13,0.2302,sms,0.0
1813,b2c_returning,393,6,3,3917.97,0.2155,whatsapp,0.0
1814,b2c_new,43,1,1,1408.69,0.071,email,0.0
1815,b2c_returning,110,2,0,1552.26,0.037,none,0.0
1816,b2c_returning,1133,21,9,2929.92,0.0635,email,0.0
1817,b2c_returning,102,3,2,2988.82,0.2114,whatsapp,0.0
1818,b2c_new,145,5,1,2430.57,0.1457,email,0.0
1819,b2c_new,81,1,0,2150.6,0.1994,sms,0.0
1820,b2c_returning,243,5,3,2362.68,0.0696,email,0.0
1821,b2b,92,2,0,38435.66,0.2577,whatsapp,0.0
1822,b2c_new,152,2,1,823.15,0.0362,whatsapp,0.0
1823,b2c_returning,386,5,2,605.41,0.1206,sms,0.0
1824,b2c_returning,95,2,1,2731.03,0.2353,none,0.0
1825,b2c_returning,366,10,5,1941.62,0.299,whatsapp,0.0
1826,b2c_new,377,6,1,2476.01,0.0385,whatsapp,0.0
1827,b2c_returning,465,8,2,1007.6,0.1474,whatsapp,0.0
1828,b2c_new,204,9,1,1934.01,0.1043,email,0.0
1829,b2b,3327,36,9,38628.39,0.1004,email,0.0
1830,b2c_new,464,8,2,4406.55,0.0882,email,0.0
1831,b2c_new,241,3,1,3267.47,0.2508,sms,0.0
1832,b2b,81,2,1,8561.68,0.1583,email,0.0
1833,b2c_new,164,4,1,2562.48,0.1543,email,0.0
1834,b2c_new,649,11,3,1067.12,0.2357,whatsapp,0.0
1835,b2c_new,838,13,5,289.01,0.3003,email,0.0
1836,b2c_new,680,12,5,6025.21,0.1505,email,0.0
1837,b2c_new,364,9,4,1384.5,0.1996,whatsapp,0.0
1838,b2c_new,58,3,1,3726.28,0.2209,email,0.0
1839,b2c_returning,279,7,3,1132.97,0.2371,sms,0.0
1840,b2c_returning,58,0,0,1022.9,0.2285,whatsapp,0.0
1841,b2c_new,47,2,0,1227.74,0.1516,sms,0.0
1842,b2c_returning,223,1,0,2148.22,0.1774,email,0.0
1843,b2c_new,288,2,0,2036.21,0.0136,whatsapp,0.0
1844,b2b,405,11,1,120416.79,0.0871,whatsapp,0.0
1845,b2c_new,281,9,7,1271.67,0.0786,whatsapp,0.0
1846,b2c_returning,290,7,1,1851.67,0.2332,sms,0.0
1847,b2c_new,74,2,0,997.57,0.1908,whatsapp,0.0
1848,b2c_returning,163,4,4,5034.4,0.3918,sms,0.0
1849,b2c_new,46,1,0,717.48,0.2183,email,0.0
1850,b2c_returning,29,1,0,1012.48,0.2153,whatsapp,0.0
1851,b2c_new,350,4,2,1338.29,0.1418,email,0.0
1852,b2b,91,3,0,21260.26,0.1448,whatsapp,0.0
1853,b2c_returning,394,6,4,3078.89,0.0746,whatsapp,0.0
1854,b2c_returning,488,12,8,990.33,0.0544,sms,0.0
1855,b2c_returning,103,0,0,3200.54,0.1857,email,0.0
1856,b2b,306,6,2,55593.0,0.345,whatsapp,0.0
1857,b2c_new,99,2,0,2180.18,0.2503,whatsapp,0.0
1858,b2c_new,34,2,0,2929.57,0.2497,email,0.0
1859,b2c_new,201,6,2,1874.68,0.4228,whatsapp,0.0
1860,b2c_new,117,3,1,2028.6,0.1913,email,0.0
1861,b2c_returning,121,1,0,606.98,0.1295,whatsapp,0.0
1862,b2b,1065,22,7,59453.18,0.2964,email,0.0
1863,b2b,45,0,0,22466.99,0.1199,whatsapp,0.0
1864,b2c_returning,254,5,1,757.09,0.0745,whatsapp,0.0
1865,b2c_returning,73,1,1,1264.61,0.1882,sms,0.0
1866,b2c_returning,407,12,3,1300.76,0.0986,none,0.0
1867,b2b,235,4,0,70992.16,0.2991,none,0.0
1868,b2c_new,253,6,3,3102.29,0.0431,email,0.0
1869,b2c_returning,76,3,0,3559.86,0.2876,email,0.0
1870,b2c_returning,90,4,1,456.73,0.2831,whatsapp,0.0
1871,b2c_new,414,11,5,1255.39,0.2274,email,0.0
1872,b2c_new,885,16,4,1319.98,0.3279,email,0.0
1873,b2b,277,5,2,16100.67,0.2252,email,0.0
1874,b2b,80,0,0,56282.48,0.0682,email,0.0
1875,b2b,244,5,2,100177.09,0.3577,whatsapp,0.0
1876,b2c_returning,1599,32,10,5373.48,0.1604,email,0.0
1877,b2c_new,197,2,0,1624.89,0.4089,email,0.0
1878,b2c_new,670,15,5,5408.63,0.2326,none,0.0
1879,b2c_returning,92,1,0,1447.9,0.4103,email,0.0
1880,b2c_returning,173,1,0,1333.93,0.2241,email,0.0
1881,b2c_returning,314,5,2,1771.7,0.1296,sms,0.0
1882,b2c_returning,257,6,1,4447.59,0.0819,whatsapp,0.0
1883,b2c_new,90,2,1,2010.95,0.0637,whatsapp,0.0
1884,b2c_returning,86,3,0,2083.95,0.4126,email,0.0
1885,b2c_new,438,8,2,2810.82,0.2745,whatsapp,0.0
1886,b2c_new,526,13,3,972.37,0.1377,sms,0.0
1887,b2c_new,701,13,3,2278.39,0.1075,whatsapp,0.0
1888,b2c_new,912,21,8,1159.61,0.5053,sms,0.0
1889,b2c_returning,203,7,1,5041.34,0.2108,email,0.0
1890,b2c_new,136,2,0,2412.95,0.2832,whatsapp,0.0
1891,b2c_new,607,18,4,2923.25,0.0625,sms,0.0
1892,b2c_returning,341,8,0,431.82,0.0788,sms,0.0
1893,b2c_returning,74,1,0,2952.05,0.0348,whatsapp,0.0
1894,b2c_new,71,6,0,1589.64,0.3508,sms,0.0
1895,b2c_new,280,7,1,658.21,0.3383,whatsapp,0.0
1896,b2c_new,153,3,0,1923.74,0.2626,email,0.0
1897,b2c_returning,175,1,0,621.88,0.14,email,0.0
1898,b2c_new,472,13,1,2760.76,0.3161,whatsapp,0.0
1899,b2c_new,356,5,3,4911.44,0.0916,email,0.0
1900,b2c_new,595,21,12,513.96,0.1206,email,0.0
1901,b2c_returning,31,0,0,1762.62,0.3057,email,0.0
1902,b2c_new,226,3,0,1603.78,0.3384,whatsapp,0.0
1903,b2c_returning,336,7,3,447.13,0.1286,none,0.0
1904,b2c_new,45,1,0,3418.97,0.0646,whatsapp,0.0
1905,b2c_returning,99,2,0,2789.28,0.2147,whatsapp,0.0
1906,b2c_new,84,3,0,7433.88,0.1658,whatsapp,0.0
1907,b2c_new,183,6,3,2547.48,0.1259,whatsapp,0.0
1908,b2c_new,779,22,11,972.86,0.0646,email,0.0
1909,b2c_returning,1111,27,5,2580.08,0.1435,email,0.0
1910,b2c_returning,86,0,0,4424.48,0.1382,whatsapp,0.0
1911,b2c_new,289,10,1,1300.02,0.1848,none,0.0
1912,b2c_new,297,10,2,3268.97,0.3472,whatsapp,0.0
1913,b2b,255,4,2,139961.38,0.233,email,0.0
1914,b2c_returning,257,5,0,5054.78,0.0282,none,0.0
1915,b2c_new,236,2,1,3152.07,0.2651,email,0.0
1916,b2c_new,822,21,6,303.23,0.1943,sms,0.0
1917,b2c_returning,485,10,4,2352.89,0.0432,whatsapp,0.0
1918,b2c_returning,69,1,1,448.09,0.2079,sms,0.0
1919,b2c_returning,368,5,2,1173.54,0.0826,whatsapp,0.0
1920,b2b,401,8,0,60689.62,0.2211,email,0.0
1921,b2c_new,238,4,0,1636.51,0.2891,none,0.0
1922,b2c_new,498,11,3,4338.01,0.0698,email,0.0
1923,b2c_new,213,6,2,1882.12,0.3721,whatsapp,0.0
1924,b2c_new,215,1,0,1753.43,0.1714,email,0.0
1925,b2c_new,200,8,1,3883.49,0.166,email,0.0
1926,b2c_new,29,0,0,1421.15,0.073,email,0.0
1927,b2c_new,167,5,4,1768.57,0.1239,email,0.0
1928,b2c_returning,98,3,3,1939.55,0.1153,email,0.0
1929,b2c_new,61,2,0,1716.93,0.0041,email,0.0
1930,b2c_new,654,15,4,4054.95,0.2478,none,0.0
1931,b2c_returning,283,7,3,1128.65,0.0482,email,0.0
1932,b2c_returning,175,2,1,1006.59,0.0923,whatsapp,0.0
1933,b2c_returning,108,2,0,856.08,0.3678,whatsapp,0.0
1934,b2c_returning,234,7,2,401.92,0.2953,whatsapp,0.0
1935,b2c_returning,439,14,5,5085.56,0.0174,sms,0.0
1936,b2c_new,85,4,1,958.14,0.282,email,0.0
1937,b2c_new,179,2,0,1523.13,0.0579,email,0.0
1938,b2c_returning,393,11,6,5356.85,0.2443,email,0.0
1939,b2c_new,31,0,0,1629.81,0.1052,sms,0.0
1940,b2c_new,170,5,1,2580.21,0.1294,whatsapp,0.0
1941,b2c_new,122,2,1,665.89,0.1056,whatsapp,0.0
1942,b2c_new,159,5,0,4790.5,0.19,whatsapp,0.0
1943,b2c_new,114,1,0,1653.13,0.1379,whatsapp,0.0
1944,b2c_new,203,6,0,882.48,0.2815,email,0.0
1945,b2c_returning,1016,23,4,882.03,0.1401,whatsapp,0.0
1946,b2b,134,4,0,29828.71,0.3459,email,0.0
1947,b2c_new,234,5,3,1194.18,0.3032,whatsapp,0.0
1948,b2b,1083,31,10,79967.91,0.0269,sms,0.0
1949,b2c_new,109,1,2,1329.28,0.2958,whatsapp,0.0
1950,b2b,921,22,6,37593.07,0.0131,whatsapp,0.0
1951,b2b,180,6,0,26483.79,0.2396,whatsapp,0.0
1952,b2c_new,894,17,8,2456.74,0.3968,sms,0.0
1953,b2c_returning,353,9,4,2121.49,0.7493,none,0.0
1954,b2b,237,1,0,22172.77,0.1261,email,0.0
1955,b2b,169,3,0,44138.74,0.1181,whatsapp,0.0
1956,b2b,102,2,0,35435.81,0.3769,sms,0.0
1957,b2c_returning,192,5,3,1278.74,0.0369,email,0.0
1958,b2c_new,403,9,2,4638.83,0.1754,sms,0.0
1959,b2c_returning,177,7,0,1183.5,0.3174,email,0.0
1960,b2c_returning,135,1,0,662.56,0.2251,sms,0.0
1961,b2c_returning,143,2,0,560.36,0.2508,email,0.0
1962,b2c_new,439,8,2,2226.77,0.2246,whatsapp,0.0
1963,b2c_returning,542,13,0,4059.9,0.1962,whatsapp,0.0
1964,b2c_new,98,4,2,804.18,0.1845,email,0.0
1965,b2c_returning,98,2,2,973.89,0.2388,whatsapp,0.0
1966,b2c_new,253,4,0,2358.62,0.2521,none,0.0
1967,b2c_returning,711,16,5,1796.8,0.0997,email,0.0
1968,b2c_returning,504,10,6,1194.63,0.0792,sms,0.0
1969,b2c_new,58,1,0,735.14,0.2739,whatsapp,0.0
1970,b2c_returning,141,2,2,2234.77,0.207,email,0.0
1971,b2c_new,77,3,1,2842.94,0.248,none,0.0
1972,b2b,141,11,1,51501.19,0.23,none,0.0
1973,b2c_returning,762,14,7,1833.72,0.1475,sms,0.0
1974,b2c_new,50,1,0,859.67,0.1106,sms,0.0
1975,b2c_new,41,0,0,2243.36,0.1121,none,0.0
1976,b2c_new,85,1,0,2129.03,0.4063,email,0.0
1977,b2c_new,233,7,3,717.87,0.29,email,0.0
1978,b2b,314,14,5,17560.59,0.4425,email,0.0
1979,b2c_returning,266,6,2,2326.32,0.1035,whatsapp,0.0
1980,b2c_new,518,11,4,1704.07,0.1283,whatsapp,0.0
1981,b2c_returning,36,1,1,456.31,0.1539,whatsapp,0.0
1982,b2c_new,524,5,1,1149.74,0.1217,email,0.0
1983,b2c_returning,135,1,2,1097.43,0.1695,sms,0.0
1984,b2c_new,347,7,1,2662.57,0.4228,whatsapp,0.0
1985,b2c_returning,54,1,0,11096.78,0.1503,email,0.0
1986,b2b,180,3,1,42248.05,0.1534,whatsapp,0.0
1987,b2c_new,222,4,2,778.19,0.2371,email,0.0
1988,b2c_returning,509,11,2,1608.71,0.2192,email,0.0
1989,b2b,43,0,0,30754.22,0.4584,email,0.0
1990,b2c_new,185,4,0,3056.91,0.277,whatsapp,0.0
1991,b2c_new,67,5,0,4294.23,0.11,whatsapp,0.0
1992,b2c_returning,283,7,4,4765.96,0.152,whatsapp,0.0
1993,b2c_new,362,7,1,2621.76,0.1133,whatsapp,0.0
1994,b2c_new,573,17,4,1799.0,0.2073,none,0.0
1995,b2c_new,111,1,0,5084.35,0.1956,sms,0.0
1996,b2c_returning,414,11,1,1411.33,0.1038,none,0.0
1997,b2c_new,612,10,6,1869.97,0.121,whatsapp,0.0
1998,b2c_new,41,0,0,1517.98,0.0569,sms,0.0
1999,b2c_returning,312,6,4,404.9,0.1986,email,0.0
2000,b2c_returning,426,8,1,4384.24,0.3873,none,0.0
2001,b2c_returning,142,5,1,2888.25,0.1488,sms,0.0
2002,b2c_new,60,1,0,342.59,0.2991,whatsapp,0.0
2003,b2b,420,10,3,19628.48,0.3553,sms,0.0
2004,b2c_returning,61,0,0,1455.55,0.1668,sms,0.0
2005,b2c_new,153,4,2,3595.81,0.2143,sms,0.0
2006,b2c_returning,173,3,1,1898.07,0.1795,sms,0.0
2007,b2c_new,342,7,4,696.04,0.0613,whatsapp,0.0
2008,b2c_new,102,4,1,1833.51,0.139,whatsapp,0.0
2009,b2c_new,97,1,0,959.7,0.2265,whatsapp,0.0
2010,b2c_returning,196,3,2,764.73,0.1072,sms,0.0
2011,b2c_new,445,16,0,3302.59,0.2354,email,0.0
2012,b2c_new,1410,38,15,2367.58,0.1685,sms,0.0
2013,b2c_new,46,2,1,5135.03,0.2188,email,0.0
2014,b2c_new,239,7,2,1365.77,0.3024,whatsapp,0.0
2015,b2c_new,67,1,0,917.37,0.1637,whatsapp,0.0
2016,b2c_returning,450,10,3,2814.96,0.2114,email,0.0
2017,b2c_new,77,2,0,1004.22,0.0815,whatsapp,0.0
2018,b2c_new,98,2,0,1448.68,0.0704,email,0.0
2019,b2c_returning,105,1,1,2599.59,0.1448,none,0.0
2020,b2c_new,168,4,0,1648.1,0.2278,email,0.0
2021,b2c_returning,240,6,4,1278.48,0.1721,whatsapp,0.0
2022,b2c_new,278,7,3,674.3,0.119,whatsapp,0.0
2023,b2c_new,179,3,1,3468.11,0.2784,none,0.0
2024,b2c_new,54,2,1,1390.81,0.1965,whatsapp,0.0
2025,b2c_new,346,7,3,2774.45,0.2779,whatsapp,0.0
2026,b2c_new,171,3,1,2529.4,0.0785,sms,0.0
2027,b2c_returning,512,11,1,3863.94,0.0776,sms,0.0
2028,b2c_new,95,2,0,1526.36,0.0675,email,0.0
2029,b2c_returning,42,0,0,1411.12,0.0759,none,0.0
2030,b2c_returning,174,6,2,828.61,0.1447,whatsapp,0.0
2031,b2c_new,577,15,4,1231.13,0.0658,whatsapp,0.0
2032,b2c_returning,208,7,0,2285.54,0.3092,email,0.0
2033,b2c_new,150,4,2,1015.97,0.1352,sms,0.0
2034,b2c_new,82,3,0,2245.3,0.3986,email,0.0
2035,b2c_new,875,12,2,5027.34,0.0951,email,0.0
2036,b2c_returning,71,4,3,1318.03,0.4588,sms,0.0
2037,b2b,93,0,0,27380.18,0.2517,email,0.0
2038,b2c_new,300,6,3,1347.71,0.0673,whatsapp,0.0
2039,b2c_returning,33,1,0,664.93,0.254,sms,0.0
2040,b2c_returning,566,12,3,4580.2,0.4454,sms,0.0
2041,b2c_new,315,5,2,1910.15,0.5891,whatsapp,0.0
2042,b2c_returning,404,11,4,1080.98,0.0662,whatsapp,0.0
2043,b2c_returning,297,10,4,1216.39,0.0587,sms,0.0
2044,b2b,155,1,0,47109.29,0.2178,none,0.0
2045,b2b,69,2,0,46638.43,0.2463,email,0.0
2046,b2c_new,158,3,2,6513.16,0.3013,whatsapp,0.0
2047,b2c_new,74,1,1,632.5,0.0325,whatsapp,0.0
2048,b2c_returning,278,8,2,3736.2,0.0635,email,0.0
2049,b2c_new,372,12,8,1515.42,0.0775,sms,0.0
2050,b2c_new,679,15,4,4371.17,0.0311,email,0.0
2051,b2b,251,8,2,28190.39,0.0354,email,0.0
2052,b2c_new,413,4,2,2107.63,0.1274,email,0.0
2053,b2c_new,137,4,0,1352.91,0.1865,whatsapp,0.0
2054,b2c_returning,117,4,1,2855.22,0.0921,email,0.0
2055,b2c_new,275,7,1,1878.71,0.111,email,0.0
2056,b2c_new,127,1,1,1828.26,0.0382,email,0.0
2057,b2b,229,4,0,27617.43,0.3545,whatsapp,0.0
2058,b2c_new,69,4,0,5373.05,0.3718,email,0.0
2059,b2c_new,81,2,1,1592.5,0.0777,whatsapp,0.0
2060,b2c_new,318,7,1,3296.25,0.3123,email,0.0
2061,b2b,399,18,9,23462.11,0.4294,email,0.0
2062,b2c_new,74,1,1,3353.33,0.2884,whatsapp,0.0
2063,b2c_returning,329,9,3,884.67,0.143,whatsapp,0.0
2064,b2c_new,111,2,0,2952.96,0.5011,whatsapp,0.0
2065,b2c_new,182,4,0,2278.68,0.2595,none,0.0
2066,b2b,644,12,2,61118.71,0.3427,whatsapp,0.0
2067,b2c_returning,372,9,3,1551.33,0.1834,whatsapp,0.0
2068,b2b,368,5,1,28831.34,0.2921,email,0.0
2069,b2c_new,1003,14,1,1368.24,0.147,email,0.0
2070,b2c_returning,95,1,0,1391.57,0.1449,none,0.0
2071,b2c_returning,74,3,0,2467.69,0.0175,whatsapp,0.0
2072,b2c_new,93,3,1,1232.66,0.0958,sms,0.0
2073,b2c_new,143,6,1,1985.96,0.0819,sms,0.0
2074,b2c_returning,21,0,0,1314.62,0.1049,whatsapp,0.0
2075,b2c_new,149,2,2,2385.61,0.2555,whatsapp,0.0
2076,b2c_returning,110,4,1,1723.69,0.2431,email,0.0
2077,b2b,364,5,1,31496.25,0.0999,email,0.0
2078,b2c_new,247,4,2,1858.91,0.3729,email,0.0
2079,b2c_new,104,2,1,1540.27,0.3948,whatsapp,0.0
2080,b2c_new,306,6,1,3700.22,0.0952,sms,0.0
2081,b2c_new,345,5,1,679.79,0.2754,whatsapp,0.0
2082,b2c_new,90,2,1,5882.56,0.2584,whatsapp,0.0
2083,b2c_returning,115,6,2,901.09,0.1195,none,0.0
2084,b2c_new,24,0,0,4147.48,0.2022,whatsapp,0.0
2085,b2c_returning,67,1,1,4989.89,0.3638,sms,0.0
2086,b2c_new,92,1,0,1245.73,0.1534,whatsapp,0.0
2087,b2c_new,192,4,2,1332.41,0.3341,whatsapp,0.0
2088,b2c_new,76,0,0,1667.56,0.4062,email,0.0
2089,b2c_returning,113,1,0,2781.16,0.4353,email,0.0
2090,b2c_new,59,1,1,895.07,0.1208,whatsapp,0.0
2091,b2c_new,209,2,1,1667.5,0.0483,none,0.0
2092,b2c_returning,264,7,2,1445.4,0.0842,email,0.0
2093,b2c_returning,258,5,1,804.02,0.3487,sms,0.0
2094,b2c_new,182,3,1,866.13,0.166,whatsapp,0.0
2095,b2b,44,0,0,62976.49,0.3905,email,0.0
2096,b2c_new,103,0,0,1944.79,0.3561,none,0.0
2097,b2c_new,124,1,0,1054.43,0.4947,email,0.0
2098,b2c_new,125,2,2,1902.67,0.2189,email,0.0
2099,b2c_new,192,5,1,1144.44,0.3996,email,0.0
2100,b2c_new,649,14,2,4494.03,0.0813,email,0.0
2101,b2c_returning,373,11,3,1674.81,0.0605,email,0.0
2102,b2c_new,74,1,0,3880.88,0.2976,whatsapp,0.0
2103,b2c_returning,331,7,1,550.41,0.3181,email,0.0
2104,b2b,320,11,6,30590.12,0.4152,none,0.0
2105,b2c_returning,87,2,1,2732.02,0.1827,email,0.0
2106,b2c_returning,386,12,1,1634.39,0.2851,sms,0.0
2107,b2c_returning,155,3,0,1234.41,0.1668,whatsapp,0.0
2108,b2b,50,2,2,35511.76,0.2549,email,0.0
2109,b2c_new,271,3,2,3026.82,0.2183,whatsapp,0.0
2110,b2c_new,218,5,2,771.37,0.1051,email,0.0
2111,b2c_returning,146,3,0,2939.18,0.1493,whatsapp,0.0
2112,b2c_returning,174,3,2,2249.35,0.0803,sms,0.0
2113,b2c_new,94,1,0,1499.65,0.0843,email,0.0
2114,b2c_returning,311,9,6,1545.18,0.0557,whatsapp,0.0
2115,b2c_new,173,10,1,1879.66,0.2637,email,0.0
2116,b2b,209,4,3,37501.39,0.3856,none,0.0
2117,b2c_new,248,8,2,2296.5,0.3594,sms,0.0
2118,b2c_new,63,1,0,930.44,0.077,sms,0.0
2119,b2c_new,80,4,2,1327.21,0.3006,email,0.0
2120,b2c_new,24,0,0,807.82,0.3441,sms,0.0
2121,b2c_new,299,9,4,479.47,0.2122,whatsapp,0.0
2122,b2c_new,60,3,0,797.95,0.2661,sms,0.0
2123,b2c_new,202,3,1,1957.84,0.2109,whatsapp,0.0
2124,b2c_new,251,0,0,4391.0,0.1461,email,0.0
2125,b2c_new,309,4,1,3614.05,0.2198,whatsapp,0.0
2126,b2c_new,60,1,0,801.8,0.0737,sms,0.0
2127,b2c_new,169,6,4,1029.87,0.0782,sms,0.0
2128,b2c_new,809,17,6,933.05,0.3047,email,0.0
2129,b2c_new,842,19,7,295.43,0.1743,email,0.0
2130,b2c_new,437,8,1,1600.7,0.3002,email,0.0
2131,b2c_new,243,12,5,3158.4,0.117,whatsapp,0.0
2132,b2c_returning,72,1,0,1508.5,0.4125,sms,0.0
2133,b2b,343,7,3,26697.55,0.3856,email,0.0
2134,b2b,156,5,1,22582.37,0.2714,whatsapp,0.0
2135,b2c_returning,298,7,1,1429.88,0.1643,sms,0.0
2136,b2c_returning,101,0,0,3086.2,0.4022,email,0.0
2137,b2c_new,154,3,1,1583.78,0.3332,whatsapp,0.0
2138,b2c_returning,208,4,1,2807.3,0.06,email,0.0
2139,b2c_returning,224,5,1,1700.37,0.1604,whatsapp,0.0
2140,b2c_returning,280,5,4,2124.51,0.1352,whatsapp,0.0
2141,b2c_returning,106,6,0,932.08,0.1297,email,0.0
2142,b2c_new,53,1,0,1113.71,0.1684,whatsapp,0.0
2143,b2c_returning,776,15,5,747.31,0.1441,email,0.0
2144,b2c_returning,1691,32,7,2742.71,0.1898,whatsapp,0.0
2145,b2c_new,269,6,1,1468.08,0.0807,email,0.0
2146,b2b,54,1,1,54019.79,0.1921,email,0.0
2147,b2c_new,89,1,1,2520.85,0.126,email,0.0
2148,b2b,284,7,3,30296.79,0.3861,sms,0.0
2149,b2c_returning,601,18,6,1019.78,0.2612,email,0.0
2150,b2c_new,60,0,0,2519.31,0.2319,sms,0.0
2151,b2c_returning,160,5,2,1554.23,0.4013,whatsapp,0.0
2152,b2c_new,214,5,2,408.74,0.16,email,0.0
2153,b2c_returning,391,1,0,7062.96,0.2775,email,0.0
2154,b2c_returning,132,4,0,1560.78,0.0955,email,0.0
2155,b2c_returning,44,2,1,2072.55,0.0368,whatsapp,0.0
2156,b2c_returning,314,4,0,1162.5,0.0858,whatsapp,0.0
2157,b2c_new,495,11,2,1463.62,0.2872,whatsapp,0.0
2158,b2c_new,167,4,2,2015.67,0.1005,whatsapp,0.0
2159,b2c_new,259,9,3,867.63,0.0897,whatsapp,0.0
2160,b2c_new,117,5,0,5891.8,0.3948,email,0.0
2161,b2c_new,84,1,1,3236.49,0.0558,whatsapp,0.0
2162,b2c_new,453,13,3,2584.59,0.1404,email,0.0
2163,b2c_new,255,8,2,1629.93,0.2049,whatsapp,0.0
2164,b2c_new,279,7,2,1056.47,0.1483,whatsapp,0.0
2165,b2c_returning,695,12,4,3701.91,0.1536,email,0.0
2166,b2c_new,69,0,0,2760.11,0.2712,email,0.0
2167,b2c_returning,109,2,1,1360.96,0.0587,email,0.0
2168,b2c_new,207,7,2,842.5,0.0755,whatsapp,0.0
2169,b2c_new,108,0,0,597.29,0.0792,sms,0.0
