transaction_id,customer_id,segment,customer_age_days,lifetime_successful_txns,lifetime_failed_txns,risk_score,amount,failure_type,payment_method,attempt_number,is_subscription,contact_fatigue_score,action,true_prob_HIDDEN,outcome,failure_action,segment_action,event_type,split
9442,2711,b2b,572,6,2,0.2739,70598.84,temporary_bank_decline,card,1,True,0.0,wait,0.0459,0,temporary_bank_decline__wait,b2b__wait,temporary_payment_failure,val
9442,2711,b2b,572,6,2,0.2739,70598.84,temporary_bank_decline,card,1,True,0.0,close,0.0359,0,temporary_bank_decline__close,b2b__close,temporary_payment_failure,val
9442,2711,b2b,572,6,2,0.2739,70598.84,temporary_bank_decline,card,1,True,0.0,retry,0.1262,0,temporary_bank_decline__retry,b2b__retry,temporary_payment_failure,val
9442,2711,b2b,572,6,2,0.2739,70598.84,temporary_bank_decline,card,1,True,0.0,reminder,0.1756,0,temporary_bank_decline__reminder,b2b__reminder,temporary_payment_failure,val
9442,2711,b2b,572,6,2,0.2739,70598.84,temporary_bank_decline,card,1,True,0.0,payment_link,0.1451,0,temporary_bank_decline__payment_link,b2b__payment_link,temporary_payment_failure,val
3942,2199,b2c_new,163,2,1,0.1435,2052.92,customer_abandoned,upi,1,False,0.0,discount,0.1163,0,customer_abandoned__discount,b2c_new__discount,checkout_abandonment,train
3942,2199,b2c_new,163,2,1,0.1435,2052.92,customer_abandoned,upi,1,False,0.0,wait,0.0573,0,customer_abandoned__wait,b2c_new__wait,checkout_abandonment,train
3942,2199,b2c_new,163,2,1,0.1435,2052.92,customer_abandoned,upi,1,False,0.0,close,0.0374,0,customer_abandoned__close,b2c_new__close,checkout_abandonment,train
3942,2199,b2c_new,163,2,1,0.1435,2052.92,customer_abandoned,upi,1,False,0.0,reminder,0.0703,0,customer_abandoned__reminder,b2c_new__reminder,checkout_abandonment,train
3942,2199,b2c_new,163,2,1,0.1435,2052.92,customer_abandoned,upi,1,False,0.0,payment_link,0.0618,0,customer_abandoned__payment_link,b2c_new__payment_link,checkout_abandonment,train
8257,1863,b2b,45,0,0,0.1199,21721.89,temporary_bank_decline,card,2,False,0.3,discount,0.0776,0,temporary_bank_decline__discount,b2b__discount,repeated_payment_failure,train
8257,1863,b2b,45,0,0,0.1199,21721.89,temporary_bank_decline,card,2,False,0.3,wait,0.0808,1,temporary_bank_decline__wait,b2b__wait,repeated_payment_failure,train
8257,1863,b2b,45,0,0,0.1199,21721.89,temporary_bank_decline,card,2,False,0.3,close,0.0404,0,temporary_bank_decline__close,b2b__close,repeated_payment_failure,train
8257,1863,b2b,45,0,0,0.1199,21721.89,temporary_bank_decline,card,2,False,0.3,retry,0.0554,1,temporary_bank_decline__retry,b2b__retry,repeated_payment_failure,train
8257,1863,b2b,45,0,0,0.1199,21721.89,temporary_bank_decline,card,2,False,0.3,reminder,0.0979,0,temporary_bank_decline__reminder,b2b__reminder,repeated_payment_failure,train
8257,1863,b2b,45,0,0,0.1199,21721.89,temporary_bank_decline,card,2,False,0.3,payment_link,0.0914,0,temporary_bank_decline__payment_link,b2b__payment_link,repeated_payment_failure,train
8871,1023,b2b,242,6,3,0.0948,101203.29,risk_block,upi,1,False,0.0,close,0.0014,0,risk_block__close,b2b__close,temporary_payment_failure,train
8871,1023,b2b,242,6,3,0.0948,101203.29,risk_block,upi,1,False,0.0,wait,0.006,0,risk_block__wait,b2b__wait,temporary_payment_failure,train
8807,2596,b2b,187,3,2,0.2269,126841.98,temporary_bank_decline,upi,2,True,0.3,discount,0.0527,0,temporary_bank_decline__discount,b2b__discount,repeated_payment_failure,test
8807,2596,b2b,187,3,2,0.2269,126841.98,temporary_bank_decline,upi,2,True,0.3,wait,0.062,0,temporary_bank_decline__wait,b2b__wait,repeated_payment_failure,test
8807,2596,b2b,187,3,2,0.2269,126841.98,temporary_bank_decline,upi,2,True,0.3,close,0.0362,0,temporary_bank_decline__close,b2b__close,repeated_payment_failure,test
8807,2596,b2b,187,3,2,0.2269,126841.98,temporary_bank_decline,upi,2,True,0.3,retry,0.0574,0,temporary_bank_decline__retry,b2b__retry,repeated_payment_failure,test
8807,2596,b2b,187,3,2,0.2269,126841.98,temporary_bank_decline,upi,2,True,0.3,reminder,0.0399,0,temporary_bank_decline__reminder,b2b__reminder,repeated_payment_failure,test
8807,2596,b2b,187,3,2,0.2269,126841.98,temporary_bank_decline,upi,2,True,0.3,payment_link,0.0809,0,temporary_bank_decline__payment_link,b2b__payment_link,repeated_payment_failure,test
1558,2631,b2c_new,380,3,1,0.2427,1398.11,network_timeout,wallet,1,False,0.0,wait,0.3908,1,network_timeout__wait,b2c_new__wait,temporary_payment_failure,train
1558,2631,b2c_new,380,3,1,0.2427,1398.11,network_timeout,wallet,1,False,0.0,close,0.3976,0,network_timeout__close,b2c_new__close,temporary_payment_failure,train
1558,2631,b2c_new,380,3,1,0.2427,1398.11,network_timeout,wallet,1,False,0.0,retry,0.333,1,network_timeout__retry,b2c_new__retry,temporary_payment_failure,train
1558,2631,b2c_new,380,3,1,0.2427,1398.11,network_timeout,wallet,1,False,0.0,reminder,0.1975,0,network_timeout__reminder,b2c_new__reminder,temporary_payment_failure,train
1558,2631,b2c_new,380,3,1,0.2427,1398.11,network_timeout,wallet,1,False,0.0,payment_link,0.1536,1,network_timeout__payment_link,b2c_new__payment_link,temporary_payment_failure,train
3172,2740,b2c_returning,130,2,2,0.0974,1023.9,temporary_bank_decline,card,1,False,0.0,discount,0.4665,1,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,val
3172,2740,b2c_returning,130,2,2,0.0974,1023.9,temporary_bank_decline,card,1,False,0.0,wait,0.3173,0,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,val
3172,2740,b2c_returning,130,2,2,0.0974,1023.9,temporary_bank_decline,card,1,False,0.0,close,0.2087,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,val
3172,2740,b2c_returning,130,2,2,0.0974,1023.9,temporary_bank_decline,card,1,False,0.0,retry,0.274,0,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,val
3172,2740,b2c_returning,130,2,2,0.0974,1023.9,temporary_bank_decline,card,1,False,0.0,reminder,0.3598,0,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,val
3172,2740,b2c_returning,130,2,2,0.0974,1023.9,temporary_bank_decline,card,1,False,0.0,payment_link,0.2773,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,val
4867,2751,b2c_new,169,3,2,0.1638,1319.67,customer_abandoned,netbanking,1,False,0.0,discount,0.0338,0,customer_abandoned__discount,b2c_new__discount,checkout_abandonment,train
4867,2751,b2c_new,169,3,2,0.1638,1319.67,customer_abandoned,netbanking,1,False,0.0,wait,0.0376,0,customer_abandoned__wait,b2c_new__wait,checkout_abandonment,train
4867,2751,b2c_new,169,3,2,0.1638,1319.67,customer_abandoned,netbanking,1,False,0.0,close,0.0873,0,customer_abandoned__close,b2c_new__close,checkout_abandonment,train
4867,2751,b2c_new,169,3,2,0.1638,1319.67,customer_abandoned,netbanking,1,False,0.0,reminder,0.0585,0,customer_abandoned__reminder,b2c_new__reminder,checkout_abandonment,train
4867,2751,b2c_new,169,3,2,0.1638,1319.67,customer_abandoned,netbanking,1,False,0.0,payment_link,0.0327,0,customer_abandoned__payment_link,b2c_new__payment_link,checkout_abandonment,train
9556,920,b2c_returning,117,4,2,0.1875,849.58,network_timeout,card,3,True,0.6,wait,0.2171,0,network_timeout__wait,b2c_returning__wait,repeated_payment_failure,train
9556,920,b2c_returning,117,4,2,0.1875,849.58,network_timeout,card,3,True,0.6,close,0.3538,0,network_timeout__close,b2c_returning__close,repeated_payment_failure,train
9556,920,b2c_returning,117,4,2,0.1875,849.58,network_timeout,card,3,True,0.6,retry,0.2914,0,network_timeout__retry,b2c_returning__retry,repeated_payment_failure,train
9556,920,b2c_returning,117,4,2,0.1875,849.58,network_timeout,card,3,True,0.6,reminder,0.2437,0,network_timeout__reminder,b2c_returning__reminder,repeated_payment_failure,train
9556,920,b2c_returning,117,4,2,0.1875,849.58,network_timeout,card,3,True,0.6,payment_link,0.4955,0,network_timeout__payment_link,b2c_returning__payment_link,repeated_payment_failure,train
7468,2227,b2c_returning,497,14,5,0.1047,5340.37,temporary_bank_decline,netbanking,1,False,0.0,discount,0.3549,1,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,test
7468,2227,b2c_returning,497,14,5,0.1047,5340.37,temporary_bank_decline,netbanking,1,False,0.0,wait,0.3656,1,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,test
7468,2227,b2c_returning,497,14,5,0.1047,5340.37,temporary_bank_decline,netbanking,1,False,0.0,close,0.1352,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,test
7468,2227,b2c_returning,497,14,5,0.1047,5340.37,temporary_bank_decline,netbanking,1,False,0.0,retry,0.3475,0,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,test
7468,2227,b2c_returning,497,14,5,0.1047,5340.37,temporary_bank_decline,netbanking,1,False,0.0,reminder,0.2124,0,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,test
7468,2227,b2c_returning,497,14,5,0.1047,5340.37,temporary_bank_decline,netbanking,1,False,0.0,payment_link,0.135,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,test
2693,1058,b2c_new,285,3,0,0.0983,1415.58,customer_abandoned,upi,1,False,0.0,discount,0.1128,0,customer_abandoned__discount,b2c_new__discount,checkout_abandonment,train
2693,1058,b2c_new,285,3,0,0.0983,1415.58,customer_abandoned,upi,1,False,0.0,wait,0.0277,0,customer_abandoned__wait,b2c_new__wait,checkout_abandonment,train
2693,1058,b2c_new,285,3,0,0.0983,1415.58,customer_abandoned,upi,1,False,0.0,close,0.0283,1,customer_abandoned__close,b2c_new__close,checkout_abandonment,train
2693,1058,b2c_new,285,3,0,0.0983,1415.58,customer_abandoned,upi,1,False,0.0,reminder,0.0397,1,customer_abandoned__reminder,b2c_new__reminder,checkout_abandonment,train
2693,1058,b2c_new,285,3,0,0.0983,1415.58,customer_abandoned,upi,1,False,0.0,payment_link,0.1135,0,customer_abandoned__payment_link,b2c_new__payment_link,checkout_abandonment,train
9294,3098,b2c_new,48,0,0,0.3062,132.59,temporary_bank_decline,netbanking,1,False,0.0,discount,0.4207,1,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
9294,3098,b2c_new,48,0,0,0.3062,132.59,temporary_bank_decline,netbanking,1,False,0.0,wait,0.4044,1,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
9294,3098,b2c_new,48,0,0,0.3062,132.59,temporary_bank_decline,netbanking,1,False,0.0,close,0.0997,0,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
9294,3098,b2c_new,48,0,0,0.3062,132.59,temporary_bank_decline,netbanking,1,False,0.0,retry,0.4035,0,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
9294,3098,b2c_new,48,0,0,0.3062,132.59,temporary_bank_decline,netbanking,1,False,0.0,reminder,0.3317,0,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
9294,3098,b2c_new,48,0,0,0.3062,132.59,temporary_bank_decline,netbanking,1,False,0.0,payment_link,0.1193,0,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
1729,3159,b2b,304,9,1,0.1069,21345.42,temporary_bank_decline,upi,1,False,0.0,discount,0.2171,0,temporary_bank_decline__discount,b2b__discount,temporary_payment_failure,train
1729,3159,b2b,304,9,1,0.1069,21345.42,temporary_bank_decline,upi,1,False,0.0,wait,0.1137,0,temporary_bank_decline__wait,b2b__wait,temporary_payment_failure,train
1729,3159,b2b,304,9,1,0.1069,21345.42,temporary_bank_decline,upi,1,False,0.0,close,0.0972,0,temporary_bank_decline__close,b2b__close,temporary_payment_failure,train
1729,3159,b2b,304,9,1,0.1069,21345.42,temporary_bank_decline,upi,1,False,0.0,retry,0.1984,0,temporary_bank_decline__retry,b2b__retry,temporary_payment_failure,train
1729,3159,b2b,304,9,1,0.1069,21345.42,temporary_bank_decline,upi,1,False,0.0,reminder,0.2311,0,temporary_bank_decline__reminder,b2b__reminder,temporary_payment_failure,train
1729,3159,b2b,304,9,1,0.1069,21345.42,temporary_bank_decline,upi,1,False,0.0,payment_link,0.1411,0,temporary_bank_decline__payment_link,b2b__payment_link,temporary_payment_failure,train
7224,1824,b2c_returning,95,2,1,0.2353,1438.51,network_timeout,netbanking,1,False,0.0,wait,0.1101,1,network_timeout__wait,b2c_returning__wait,temporary_payment_failure,train
7224,1824,b2c_returning,95,2,1,0.2353,1438.51,network_timeout,netbanking,1,False,0.0,close,0.0417,0,network_timeout__close,b2c_returning__close,temporary_payment_failure,train
7224,1824,b2c_returning,95,2,1,0.2353,1438.51,network_timeout,netbanking,1,False,0.0,retry,0.6466,0,network_timeout__retry,b2c_returning__retry,temporary_payment_failure,train
7224,1824,b2c_returning,95,2,1,0.2353,1438.51,network_timeout,netbanking,1,False,0.0,reminder,0.2294,0,network_timeout__reminder,b2c_returning__reminder,temporary_payment_failure,train
7224,1824,b2c_returning,95,2,1,0.2353,1438.51,network_timeout,netbanking,1,False,0.0,payment_link,0.3224,0,network_timeout__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
6879,3421,b2c_returning,625,8,4,0.0827,2761.35,risk_block,upi,1,False,0.0,close,0.0051,0,risk_block__close,b2c_returning__close,temporary_payment_failure,val
6879,3421,b2c_returning,625,8,4,0.0827,2761.35,risk_block,upi,1,False,0.0,wait,0.0065,0,risk_block__wait,b2c_returning__wait,temporary_payment_failure,val
2985,594,b2c_returning,226,5,2,0.1444,3484.99,temporary_bank_decline,card,1,True,0.0,discount,0.1153,0,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,val
2985,594,b2c_returning,226,5,2,0.1444,3484.99,temporary_bank_decline,card,1,True,0.0,wait,0.2979,1,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,val
2985,594,b2c_returning,226,5,2,0.1444,3484.99,temporary_bank_decline,card,1,True,0.0,close,0.1401,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,val
2985,594,b2c_returning,226,5,2,0.1444,3484.99,temporary_bank_decline,card,1,True,0.0,retry,0.1429,0,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,val
2985,594,b2c_returning,226,5,2,0.1444,3484.99,temporary_bank_decline,card,1,True,0.0,reminder,0.2206,0,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,val
2985,594,b2c_returning,226,5,2,0.1444,3484.99,temporary_bank_decline,card,1,True,0.0,payment_link,0.2569,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,val
3871,2574,b2c_returning,412,10,4,0.0822,2236.06,temporary_bank_decline,wallet,1,False,0.0,discount,0.3924,0,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,val
3871,2574,b2c_returning,412,10,4,0.0822,2236.06,temporary_bank_decline,wallet,1,False,0.0,wait,0.1877,0,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,val
3871,2574,b2c_returning,412,10,4,0.0822,2236.06,temporary_bank_decline,wallet,1,False,0.0,close,0.1052,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,val
3871,2574,b2c_returning,412,10,4,0.0822,2236.06,temporary_bank_decline,wallet,1,False,0.0,retry,0.3169,0,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,val
3871,2574,b2c_returning,412,10,4,0.0822,2236.06,temporary_bank_decline,wallet,1,False,0.0,reminder,0.4042,1,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,val
3871,2574,b2c_returning,412,10,4,0.0822,2236.06,temporary_bank_decline,wallet,1,False,0.0,payment_link,0.4121,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,val
3440,1442,b2c_new,147,2,2,0.3507,424.76,temporary_bank_decline,netbanking,1,False,0.0,discount,0.6521,0,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
3440,1442,b2c_new,147,2,2,0.3507,424.76,temporary_bank_decline,netbanking,1,False,0.0,wait,0.1865,0,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
3440,1442,b2c_new,147,2,2,0.3507,424.76,temporary_bank_decline,netbanking,1,False,0.0,close,0.0863,0,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
3440,1442,b2c_new,147,2,2,0.3507,424.76,temporary_bank_decline,netbanking,1,False,0.0,retry,0.4243,1,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
3440,1442,b2c_new,147,2,2,0.3507,424.76,temporary_bank_decline,netbanking,1,False,0.0,reminder,0.3648,1,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
3440,1442,b2c_new,147,2,2,0.3507,424.76,temporary_bank_decline,netbanking,1,False,0.0,payment_link,0.1976,1,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
5768,297,b2b,89,2,0,0.2968,224852.43,network_timeout,upi,1,False,0.0,wait,0.0443,0,network_timeout__wait,b2b__wait,temporary_payment_failure,train
5768,297,b2b,89,2,0,0.2968,224852.43,network_timeout,upi,1,False,0.0,close,0.0501,0,network_timeout__close,b2b__close,temporary_payment_failure,train
5768,297,b2b,89,2,0,0.2968,224852.43,network_timeout,upi,1,False,0.0,retry,0.187,0,network_timeout__retry,b2b__retry,temporary_payment_failure,train
5768,297,b2b,89,2,0,0.2968,224852.43,network_timeout,upi,1,False,0.0,reminder,0.1423,0,network_timeout__reminder,b2b__reminder,temporary_payment_failure,train
5768,297,b2b,89,2,0,0.2968,224852.43,network_timeout,upi,1,False,0.0,payment_link,0.1601,0,network_timeout__payment_link,b2b__payment_link,temporary_payment_failure,train
9050,854,b2b,67,2,0,0.2937,99258.26,network_timeout,upi,1,False,0.0,wait,0.1136,0,network_timeout__wait,b2b__wait,temporary_payment_failure,train
9050,854,b2b,67,2,0,0.2937,99258.26,network_timeout,upi,1,False,0.0,close,0.0943,1,network_timeout__close,b2b__close,temporary_payment_failure,train
9050,854,b2b,67,2,0,0.2937,99258.26,network_timeout,upi,1,False,0.0,retry,0.3674,0,network_timeout__retry,b2b__retry,temporary_payment_failure,train
9050,854,b2b,67,2,0,0.2937,99258.26,network_timeout,upi,1,False,0.0,reminder,0.2418,0,network_timeout__reminder,b2b__reminder,temporary_payment_failure,train
9050,854,b2b,67,2,0,0.2937,99258.26,network_timeout,upi,1,False,0.0,payment_link,0.0788,0,network_timeout__payment_link,b2b__payment_link,temporary_payment_failure,train
6051,1325,b2c_new,163,5,2,0.1526,4662.39,temporary_bank_decline,card,2,False,0.3,discount,0.2158,0,temporary_bank_decline__discount,b2c_new__discount,repeated_payment_failure,test
