transaction_id,failure_type,amount,risk_score,attempt_number,contact_fatigue_score,segment,action,source,fallback_used,recovered,recovered_amount,intervention_cost,discount_amount,net_recovered_amount,escalation_required,terminal,policy
1101,customer_abandoned,2611.23,0.2918,2,0.3,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1108,customer_abandoned,3791.72,0.4388,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,3412.548,0.0,379.172,3412.548,False,False,policy_a
1110,temporary_bank_decline,244011.3,0.1393,2,0.3,b2b,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,True,False,policy_a
1112,risk_block,3040.75,0.2083,1,0.0,b2c_returning,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1120,network_timeout,2863.94,0.1664,1,0.0,b2c_returning,retry,highest_expected_net_value,False,True,2863.94,2.0,0.0,2861.94,False,False,policy_a
1127,temporary_bank_decline,6426.72,0.1077,2,0.3,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1128,risk_block,29904.15,0.2964,2,0.3,b2b,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1133,subscription_mandate_fail,3025.83,0.0467,1,0.0,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1137,network_timeout,1654.34,0.2004,1,0.0,b2c_returning,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1140,temporary_bank_decline,1361.13,0.2189,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,1225.017,0.0,136.11300000000003,1225.017,False,False,policy_a
1142,temporary_bank_decline,1102.33,0.4013,2,0.3,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1144,network_timeout,7045.31,0.2008,2,0.3,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1169,risk_block,518.78,0.1475,1,0.0,b2c_returning,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1176,network_timeout,2600.82,0.368,1,0.0,b2c_new,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1177,temporary_bank_decline,524.03,0.2357,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1180,risk_block,3248.07,0.0704,1,0.0,b2c_new,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1183,network_timeout,685.09,0.1961,1,0.0,b2c_new,retry,highest_expected_net_value,False,True,685.09,2.0,0.0,683.09,False,False,policy_a
1187,card_expired,973.08,0.1469,2,0.3,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1192,customer_abandoned,1096.7,0.1752,2,0.3,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1209,subscription_mandate_fail,782.57,0.2642,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1219,customer_abandoned,3163.62,0.1911,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,2847.258,0.0,316.362,2847.258,False,False,policy_a
1230,temporary_bank_decline,1184.95,0.2679,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,1066.455,0.0,118.495,1066.455,False,False,policy_a
1233,risk_block,1114.96,0.2885,1,0.0,b2c_returning,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1236,network_timeout,1837.63,0.368,1,0.0,b2c_new,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1252,network_timeout,1623.02,0.2885,2,0.3,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1258,risk_block,60731.68,0.335,3,0.6,b2b,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,True,False,policy_a
1275,temporary_bank_decline,593.11,0.3576,2,0.3,b2c_new,discount,highest_expected_net_value,False,True,533.799,0.0,59.31100000000001,533.799,False,False,policy_a
1279,temporary_bank_decline,290.59,0.1914,1,0.0,b2c_returning,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1299,card_expired,1428.91,0.3508,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1302,card_expired,2290.78,0.1867,2,0.3,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1322,network_timeout,2420.22,0.168,2,0.3,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1329,temporary_bank_decline,2712.24,0.2563,1,0.0,b2c_returning,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1331,temporary_bank_decline,935.97,0.0407,1,0.0,b2c_returning,retry,highest_expected_net_value,False,True,935.97,2.0,0.0,933.97,False,False,policy_a
1333,temporary_bank_decline,1541.21,0.4351,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,1387.089,0.0,154.121,1387.089,False,False,policy_a
1341,temporary_bank_decline,989.4,0.2985,1,0.0,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1344,risk_block,731.28,0.2779,1,0.0,b2c_new,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1358,temporary_bank_decline,2620.36,0.1732,3,0.6,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1362,temporary_bank_decline,49618.59,0.0897,2,0.3,b2b,reminder,highest_expected_net_value,False,False,0.0,3.0,0.0,-3.0,False,False,policy_a
1363,temporary_bank_decline,1015.98,0.3376,2,0.3,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1364,temporary_bank_decline,3303.03,0.0719,1,0.0,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1372,card_expired,681.5,0.1794,2,0.3,b2c_new,payment_link,highest_expected_net_value,False,True,681.5,5.0,0.0,676.5,False,False,policy_a
1376,network_timeout,2475.91,0.056,1,0.0,b2c_new,retry,highest_expected_net_value,False,True,2475.91,2.0,0.0,2473.91,False,False,policy_a
1379,network_timeout,570.18,0.0719,2,0.3,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1416,subscription_mandate_fail,2007.48,0.1049,2,0.3,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1422,customer_abandoned,132314.08,0.2269,1,0.0,b2b,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,True,False,policy_a
1424,risk_block,1219.95,0.1233,1,0.0,b2c_new,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1426,temporary_bank_decline,2048.63,0.3576,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1435,customer_abandoned,2778.57,0.0557,3,0.6,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1436,card_expired,1508.64,0.2494,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1442,network_timeout,1370.36,0.0489,1,0.0,b2c_returning,retry,highest_expected_net_value,False,True,1370.36,2.0,0.0,1368.36,False,False,policy_a
1448,customer_abandoned,9426.72,0.2403,1,0.0,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1467,network_timeout,874.89,0.4769,1,0.0,b2c_new,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1470,customer_abandoned,1230.48,0.2898,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1471,insufficient_funds,5553.54,0.133,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1479,customer_abandoned,1075.2,0.2555,2,0.3,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1483,card_expired,4426.0,0.1784,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,True,4426.0,5.0,0.0,4421.0,False,False,policy_a
1485,risk_block,1990.12,0.1256,1,0.0,b2c_returning,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1488,customer_abandoned,2408.65,0.0355,3,0.6,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1524,insufficient_funds,6047.31,0.0465,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1527,temporary_bank_decline,1794.97,0.0727,1,0.0,b2c_returning,retry,highest_expected_net_value,False,True,1794.97,2.0,0.0,1792.97,False,False,policy_a
1545,temporary_bank_decline,2359.64,0.0358,3,0.6,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1548,subscription_mandate_fail,874.0,0.0848,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,True,874.0,5.0,0.0,869.0,False,False,policy_a
1550,network_timeout,749.71,0.1961,1,0.0,b2c_new,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1555,network_timeout,1646.76,0.0411,3,0.6,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1557,insufficient_funds,5231.61,0.0508,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1566,insufficient_funds,832.35,0.1554,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1569,network_timeout,837.55,0.1209,1,0.0,b2c_returning,retry,highest_expected_net_value,False,True,837.55,2.0,0.0,835.55,False,False,policy_a
1570,network_timeout,1355.09,0.0314,1,0.0,b2c_new,retry,highest_expected_net_value,False,True,1355.09,2.0,0.0,1353.09,False,False,policy_a
1581,temporary_bank_decline,32623.02,0.4584,1,0.0,b2b,reminder,highest_expected_net_value,False,False,0.0,3.0,0.0,-3.0,False,False,policy_a
1585,risk_block,856.51,0.2921,1,0.0,b2c_new,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1590,card_expired,6733.17,0.1776,2,0.3,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1596,customer_abandoned,48088.96,0.0715,2,0.3,b2b,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1597,card_expired,1277.21,0.1702,1,0.0,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1599,temporary_bank_decline,2854.97,0.0557,1,0.0,b2c_returning,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1601,risk_block,3397.45,0.2336,2,0.3,b2c_new,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1604,network_timeout,494.52,0.2644,1,0.0,b2c_new,retry,highest_expected_net_value,False,True,494.52,2.0,0.0,492.52,False,False,policy_a
1608,subscription_mandate_fail,2232.15,0.2745,1,0.0,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1611,customer_abandoned,1946.9,0.239,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1612,temporary_bank_decline,1671.96,0.3467,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1619,customer_abandoned,909.94,0.3576,2,0.3,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1623,temporary_bank_decline,2223.32,0.356,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1627,temporary_bank_decline,2858.18,0.1776,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1629,customer_abandoned,2727.74,0.2232,1,0.0,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1630,temporary_bank_decline,1447.06,0.0737,2,0.3,b2c_new,discount,highest_expected_net_value,False,True,1302.354,0.0,144.706,1302.354,False,False,policy_a
1638,insufficient_funds,5327.11,0.2022,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1642,risk_block,49660.76,0.1807,1,0.0,b2b,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1648,temporary_bank_decline,371.32,0.1633,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,334.188,0.0,37.132,334.188,False,False,policy_a
1650,card_expired,2847.43,0.1047,1,0.0,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1653,temporary_bank_decline,3826.15,0.0875,2,0.3,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1655,card_expired,2458.04,0.1761,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1658,network_timeout,3165.07,0.2209,2,0.3,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1659,network_timeout,1548.62,0.2153,1,0.0,b2c_new,retry,highest_expected_net_value,False,True,1548.62,2.0,0.0,1546.62,False,False,policy_a
1661,temporary_bank_decline,2663.06,0.2904,3,0.6,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1668,insufficient_funds,43288.37,0.2463,1,0.0,b2b,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1676,subscription_mandate_fail,1478.01,0.1546,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1700,temporary_bank_decline,721.88,0.0746,3,0.6,b2c_new,discount,highest_expected_net_value,False,True,649.692,0.0,72.188,649.692,False,False,policy_a
1705,insufficient_funds,1845.57,0.1669,1,0.0,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1716,insufficient_funds,2559.25,0.1838,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1724,subscription_mandate_fail,1698.17,0.278,3,0.6,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1732,risk_block,1409.35,0.3052,2,0.3,b2c_new,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1735,temporary_bank_decline,1221.29,0.1795,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,1099.161,0.0,122.129,1099.161,False,False,policy_a
1741,temporary_bank_decline,619.19,0.3332,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1764,temporary_bank_decline,5673.2,0.1471,2,0.3,b2c_returning,discount,highest_expected_net_value,False,True,5105.88,0.0,567.32,5105.88,False,False,policy_a
1779,customer_abandoned,3524.57,0.2257,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,3172.1130000000003,0.0,352.45700000000005,3172.1130000000003,False,False,policy_a
1792,temporary_bank_decline,1263.83,0.2093,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1808,temporary_bank_decline,3973.61,0.3922,1,0.0,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1820,card_expired,1722.63,0.0817,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1826,temporary_bank_decline,1532.7,0.3003,2,0.3,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1830,temporary_bank_decline,2209.15,0.1943,1,0.0,b2c_returning,retry,highest_expected_net_value,False,True,2209.15,2.0,0.0,2207.15,False,False,policy_a
1834,network_timeout,1394.3,0.4523,1,0.0,b2c_returning,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1848,temporary_bank_decline,2124.43,0.368,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1880,temporary_bank_decline,828.4,0.0217,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,745.56,0.0,82.84,745.56,False,False,policy_a
1883,temporary_bank_decline,725.36,0.1014,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1892,subscription_mandate_fail,5583.27,0.0579,1,0.0,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1894,temporary_bank_decline,3406.81,0.298,2,0.3,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1895,temporary_bank_decline,6451.83,0.3948,1,0.0,b2c_returning,discount,highest_expected_net_value,False,True,5806.647,0.0,645.183,5806.647,False,False,policy_a
1902,temporary_bank_decline,2800.0,0.0502,2,0.3,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1924,risk_block,1111.81,0.1438,2,0.3,b2c_new,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1937,insufficient_funds,2024.64,0.1492,1,0.0,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1940,network_timeout,1049.96,0.1982,1,0.0,b2c_returning,retry,highest_expected_net_value,False,True,1049.96,2.0,0.0,1047.96,False,False,policy_a
1945,network_timeout,1650.42,0.1771,3,0.6,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1946,network_timeout,1039.61,0.0796,2,0.3,b2c_new,payment_link,highest_expected_net_value,False,True,1039.61,5.0,0.0,1034.61,False,False,policy_a
1947,temporary_bank_decline,3343.53,0.5616,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,3009.177,0.0,334.35300000000007,3009.177,False,False,policy_a
1958,temporary_bank_decline,2851.81,0.1552,1,0.0,b2c_returning,retry,highest_expected_net_value,False,False,0.0,2.0,0.0,-2.0,False,False,policy_a
1960,subscription_mandate_fail,860.08,0.0699,3,0.6,b2c_new,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1962,risk_block,59189.87,0.0897,3,0.6,b2b,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,True,False,policy_a
1974,network_timeout,1249.79,0.3454,3,0.6,b2c_returning,payment_link,highest_expected_net_value,False,False,0.0,5.0,0.0,-5.0,False,False,policy_a
1983,customer_abandoned,4437.21,0.0465,1,0.0,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
1998,network_timeout,139904.76,0.2859,1,0.0,b2b,wait,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,True,False,policy_a
1999,temporary_bank_decline,541.82,0.2921,2,0.3,b2c_new,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
2004,temporary_bank_decline,1694.43,0.2192,2,0.3,b2c_returning,discount,highest_expected_net_value,False,False,0.0,0.0,0.0,0.0,False,False,policy_a
2025,temporary_bank_decline,278.84,0.1961,1,0.0,b2c_new,discount,highest_expected_net_value,False,True,250.95599999999996,0.0,27.884,250.95599999999996,False,False,policy_a
